t_mono,ax,ay,az,gx,gy,gz
104746.5109,0.22555294999999997,-0.00980665,9.79684335,0.0009424777960769379,-3.490658503988659e-05,0.002548180707911721
104746.5220,0.14709974999999997,-0.0588399,9.80665,-0.0015184364492350666,0.008656833089891874,-0.007400196028455957
104746.5332,0.22555294999999997,-0.1372931,9.81645665,0.0009424777960769379,-0.0008028514559173916,0.004991641660703782
104746.5424,0.35303939999999995,-0.0980665,9.79684335,0.0008203047484373349,0.00027925268031909274,-0.0072954762733362976
104746.5535,0.21574629999999997,-0.0588399,9.826263299999999,-0.01069886831472524,0.009005898940290741,0.001308996938995747
104746.5627,0.20593965,-0.08825984999999999,9.855683249999998,-0.007609635538695277,0.003246312408709453,-0.010786134777324957
104746.5764,0.21574629999999997,0.0,9.836069949999999,-0.0033161255787892262,-0.0011519173063162576,0.004031710572106902
104746.5843,0.26477955,-0.00980665,9.8654899,-0.00481710873550435,0.0050789081233034985,-0.0014660765716752368
104746.5952,0.25497289999999995,-0.02941995,9.79684335,-0.003543018381548489,0.00445058959258554,-0.007609635538695277
104746.6053,0.22555294999999997,-0.06864655,9.7870367,0.00736528944341607,-0.002949606435870417,0.0026354471705114374
104746.6159,0.3138128,-0.02941995,9.81645665,0.0015009831567151233,0.0036477381366681488,0.00466002910282486
104746.6271,0.30400615,-0.0392266,9.7674234,-0.003979350694547071,-0.0016755160819145565,0.0018849555921538759
