iso_time,elapsed_h,viewer_alive,publishers_alive,shm_segments,viewer_rss_mb,viewer_cpu_pct,publishers_rss_mb,publishers_cpu_pct,cam0_capture_fps,cam1_capture_fps,cam2_capture_fps,cam3_capture_fps,cam4_capture_fps,cam5_capture_fps,cam0_grab_failures,cam1_grab_failures,cam2_grab_failures,cam3_grab_failures,cam4_grab_failures,cam5_grab_failures,cam0_display_fps,cam1_display_fps,cam2_display_fps,cam3_display_fps,cam4_display_fps,cam5_display_fps,cam0_rendered_delta,cam1_rendered_delta,cam2_rendered_delta,cam3_rendered_delta,cam4_rendered_delta,cam5_rendered_delta
2026-07-28T01:26:45,6.6312,1,6,30,226.2,156.8,438.4,126.2,29.71,29.71,29.73,29.71,29.7,29.7,0,0,0,0,0,0,25.5,29.2,28.3,28.9,24.6,28.7,50,-21,20,0,55,4
2026-07-28T01:27:15,6.6396,1,6,30,216.5,151.7,438.4,126.7,29.73,29.73,29.71,29.68,29.7,29.71,0,0,0,0,0,0,,,,,,,,,,,,
2026-07-28T01:27:45,6.6479,1,6,30,218.1,149.4,438.4,127.0,29.66,29.7,29.71,29.71,29.71,29.7,0,0,0,0,0,0,27.4,27.7,25.2,29.3,27.7,27.4,-144,16,-8,79,-191,19
2026-07-28T01:28:15,6.6562,1,6,30,202.2,150.8,438.4,126.6,29.7,29.71,29.71,29.71,29.71,29.72,0,0,0,0,0,0,,,,,,,,,,,,
2026-07-28T01:28:45,6.6646,1,6,30,215.6,152.0,438.4,126.6,29.72,29.7,29.71,29.7,29.7,29.7,0,0,0,0,0,0,24.8,28.6,29.0,25.3,26.8,27.5,56,-112,-16,-8,68,-64
2026-07-28T01:29:15,6.6729,1,6,30,220.8,153.4,438.4,126.6,29.7,29.71,29.71,29.71,29.7,29.71,0,0,0,0,0,0,,,,,,,,,,,,
2026-07-28T01:29:45,6.6813,1,6,30,210.2,149.8,438.4,127.2,29.71,29.7,29.71,29.73,29.73,29.73,0,0,0,0,0,0,26.5,25.9,29.5,28.8,27.8,26.8,-65,-8,40,14,60,58
2026-07-28T01:30:15,6.6896,1,6,30,213.9,146.3,438.4,127.7,29.71,29.71,29.72,29.71,29.71,29.73,0,0,0,0,0,0,,,,,,,,,,,,
2026-07-28T01:30:45,6.698,1,6,30,218.1,149.0,438.4,127.2,29.73,29.73,29.7,29.71,29.7,29.71,0,0,0,0,0,0,27.3,27.6,28.1,28.6,26.7,27.8,81,-120,-107,-65,-48,-6
2026-07-28T01:31:15,6.7063,1,6,30,212.9,152.6,438.4,126.7,29.73,29.73,29.71,29.7,29.73,29.7,0,0,0,0,0,0,,,,,,,,,,,,
2026-07-28T01:31:45,6.7146,1,6,30,212.8,151.7,438.4,126.3,29.71,29.7,29.7,29.7,29.72,29.7,0,0,0,0,0,0,26.5,23.9,28.0,26.6,29.9,27.7,-12,36,-9,-30,191,59
2026-07-28T01:32:15,6.723,1,6,30,207.6,153.4,438.4,126.4,29.7,29.71,29.71,29.7,29.7,29.7,0,0,0,0,0,0,,,,,,,,,,,,
2026-07-28T01:32:45,6.7313,1,6,30,210.4,152.6,438.4,125.9,29.7,29.7,29.71,29.7,29.7,29.7,0,0,0,0,0,0,27.3,28.9,27.6,28.4,28.3,27.9,27,22,5,10,-7,-3
2026-07-28T01:33:15,6.7397,1,6,30,212.8,154.0,438.4,125.9,29.71,29.71,29.71,29.73,29.71,29.73,0,0,0,0,0,0,,,,,,,,,,,,
2026-07-28T01:33:45,6.748,1,6,30,219.5,153.2,438.4,126.1,29.71,29.7,29.73,29.71,29.71,29.73,0,0,0,0,0,0,27.9,26.4,27.2,29.1,28.4,30.0,-14,9,0,2,-6,-15
2026-07-28T01:34:15,6.7563,1,6,30,209.9,153.2,438.4,125.8,29.71,29.71,29.7,29.71,29.7,29.71,0,0,0,0,0,0,,,,,,,,,,,,
2026-07-28T01:34:45,6.7647,1,6,30,218.1,154.5,438.4,125.8,29.7,29.72,29.71,29.7,29.73,29.7,0,0,0,0,0,0,22.5,25.1,28.3,26.6,29.6,28.0,10,55,65,-38,-15,-9
2026-07-28T01:35:15,6.773,1,6,30,203.9,156.0,438.4,126.1,29.73,29.73,29.7,29.71,29.73,29.7,0,0,0,0,0,0,,,,,,,,,,,,
2026-07-28T01:35:45,6.7814,1,6,30,199.9,154.4,438.4,126.2,29.71,29.71,29.71,29.71,29.7,29.7,0,0,0,0,0,0,27.6,26.4,29.1,26.6,27.9,27.1,63,78,20,69,-53,-85
2026-07-28T01:36:15,6.7897,1,6,30,220.9,151.6,438.4,126.7,29.71,29.7,29.71,29.7,29.71,29.51,0,0,0,0,0,0,,,,,,,,,,,,
2026-07-28T01:36:45,6.798,1,6,30,208.8,145.8,438.4,127.0,29.71,29.71,29.7,29.72,29.71,29.7,0,0,0,0,0,0,14.0,16.5,29.0,27.9,30.0,15.0,-45,-156,9,-54,22,-47
2026-07-28T01:37:15,6.8064,1,6,30,215.7,144.1,438.4,127.2,29.71,29.71,29.73,29.7,29.73,29.71,0,0,0,0,0,0,,,,,,,,,,,,
2026-07-28T01:37:45,6.8147,1,6,30,220.7,153.1,438.4,126.8,29.7,29.71,29.71,29.71,29.7,29.72,0,0,0,0,0,0,26.9,27.0,27.2,27.1,28.9,28.4,-213,11,73,117,-39,-184
2026-07-28T01:38:15,6.8231,1,6,30,223.6,148.5,438.4,126.8,29.72,29.73,29.71,29.71,29.74,29.71,0,0,0,0,0,0,,,,,,,,,,,,
2026-07-28T01:38:46,6.8314,1,6,30,223.7,137.6,438.4,126.7,29.73,29.69,29.71,29.71,29.71,29.7,0,0,0,0,0,0,27.0,26.5,28.8,26.4,29.0,27.0,232,39,-63,-58,42,261
2026-07-28T01:39:16,6.8398,1,6,30,207.7,150.8,438.4,126.7,29.7,29.71,29.71,29.71,29.71,29.5,0,0,0,0,0,0,,,,,,,,,,,,
2026-07-28T01:39:46,6.8481,1,6,30,220.9,153.6,438.4,126.7,29.71,29.71,29.71,29.73,29.71,29.7,0,0,0,0,0,0,27.6,27.4,23.4,29.1,23.4,27.5,32,55,-38,10,-99,64
2026-07-28T01:40:16,6.8564,1,6,30,199.8,152.4,438.4,126.7,29.71,29.7,29.71,29.73,29.7,29.71,0,0,0,0,0,0,,,,,,,,,,,,
2026-07-28T01:40:46,6.8648,1,6,30,208.3,154.7,438.4,126.6,29.71,29.7,29.73,29.71,29.71,29.7,0,0,0,0,0,0,28.1,28.4,27.6,27.6,28.7,27.9,-18,-14,34,-60,74,-24
2026-07-28T01:41:16,6.8731,1,6,30,218.1,153.7,438.4,126.1,29.71,29.71,29.71,29.71,29.71,29.74,0,0,0,0,0,0,,,,,,,,,,,,
2026-07-28T01:41:46,6.8815,1,6,30,218.1,155.1,438.4,126.1,29.7,29.73,29.71,29.71,29.73,29.71,0,0,0,0,0,0,25.1,28.5,28.0,27.7,27.0,30.3,16,23,-46,-13,45,85
2026-07-28T01:42:16,6.8898,1,6,30,212.9,155.4,438.4,125.7,29.73,29.73,29.71,29.71,29.71,29.7,0,0,0,0,0,0,,,,,,,,,,,,
2026-07-28T01:42:46,6.8981,1,6,30,199.8,155.5,438.4,125.7,29.74,29.7,29.69,29.71,29.71,29.71,0,0,0,0,0,0,28.6,29.5,23.6,28.1,28.3,26.8,36,-31,-25,-14,-5,-22
2026-07-28T01:43:16,6.9065,1,6,30,199.8,155.1,438.4,125.7,29.7,29.7,29.7,29.72,29.7,29.7,0,0,0,0,0,0,,,,,,,,,,,,
2026-07-28T01:43:46,6.9148,1,6,30,215.5,155.3,438.4,125.3,29.71,29.71,29.73,29.74,29.71,29.7,0,0,0,0,0,0,26.3,28.4,28.5,27.9,28.6,28.5,38,30,9,-13,-6,-59
2026-07-28T01:44:16,6.9232,1,6,30,199.8,155.0,438.4,125.6,29.7,29.71,29.73,29.71,29.7,29.7,0,0,0,0,0,0,,,,,,,,,,,,
2026-07-28T01:44:46,6.9315,1,6,30,223.4,156.4,438.4,125.9,29.71,29.71,29.71,29.71,29.71,29.73,0,0,0,0,0,0,28.5,28.7,27.7,30.0,27.5,28.6,-25,34,55,39,-105,11
2026-07-28T01:45:16,6.9398,1,6,30,218.6,154.1,438.4,126.2,29.71,29.73,29.71,29.71,29.7,29.7,0,0,0,0,0,0,,,,,,,,,,,,
2026-07-28T01:45:46,6.9482,1,6,30,220.8,151.5,438.4,126.4,29.73,29.72,29.71,29.71,29.73,29.71,0,0,0,0,0,0,26.6,25.8,29.0,27.1,26.0,29.7,-43,-45,26,61,31,-37
2026-07-28T01:46:16,6.9565,1,6,30,207.7,152.7,438.4,126.7,29.73,29.7,29.71,29.71,29.73,29.7,0,0,0,0,0,0,,,,,,,,,,,,
2026-07-28T01:46:46,6.9649,1,6,30,218.1,155.0,438.4,126.3,29.7,29.7,29.71,29.73,29.71,29.71,0,0,0,0,0,0,26.7,27.2,28.4,27.2,25.8,28.9,1,-24,-7,43,-43,49
2026-07-28T01:47:16,6.9732,1,6,30,220.7,155.5,438.4,126.2,29.74,29.71,29.71,29.71,29.7,29.71,0,0,0,0,0,0,,,,,,,,,,,,
2026-07-28T01:47:46,6.9816,1,6,30,214.9,154.5,438.4,126.4,29.71,29.7,29.7,29.73,29.7,29.72,0,0,0,0,0,0,28.4,28.0,28.5,28.7,29.2,26.9,-11,35,52,-11,71,-61
2026-07-28T01:48:16,6.9899,1,6,30,218.3,155.2,438.4,126.7,29.7,29.71,29.73,29.71,29.7,29.73,0,0,0,0,0,0,,,,,,,,,,,,
2026-07-28T01:48:46,6.9982,1,6,30,205.0,154.9,438.4,126.3,29.71,29.74,29.7,29.7,29.71,29.71,0,0,0,0,0,0,21.3,25.5,29.1,26.1,25.3,29.0,19,-34,-28,-41,62,22
2026-07-28T01:49:16,7.0066,1,6,30,204.1,154.5,438.4,126.6,29.73,29.71,29.67,29.7,29.71,29.7,0,0,0,0,0,0,,,,,,,,,,,,
2026-07-28T01:49:46,7.0149,1,6,30,220.8,154.7,438.4,126.5,29.73,29.7,29.71,29.7,29.73,29.71,0,0,0,0,0,0,29.0,28.0,29.5,25.6,26.5,29.2,-40,-20,-13,-28,-6,-15
2026-07-28T01:50:16,7.0233,1,6,30,218.1,154.4,438.4,126.5,29.7,29.71,29.71,29.71,29.71,29.7,0,0,0,0,0,0,,,,,,,,,,,,
2026-07-28T01:50:46,7.0316,1,6,30,212.7,152.9,438.4,126.7,29.7,29.72,29.71,29.7,29.71,29.7,0,0,0,0,0,0,27.7,28.7,27.3,27.2,28.5,28.0,-3,58,-115,-29,-34,115
2026-07-28T01:51:16,7.0399,1,6,30,220.8,156.4,438.4,126.5,29.71,29.71,29.7,29.75,29.7,29.73,0,0,0,0,0,0,,,,,,,,,,,,
2026-07-28T01:51:46,7.0483,1,6,30,223.5,153.4,438.4,126.1,29.71,29.7,29.73,29.71,29.71,29.73,0,0,0,0,0,0,26.6,29.7,24.6,26.0,27.7,27.4,-2,9,-10,26,41,-58
2026-07-28T01:52:16,7.0566,1,6,30,212.9,154.2,438.4,126.1,29.71,29.73,29.73,29.71,29.71,29.71,0,0,0,0,0,0,,,,,,,,,,,,
2026-07-28T01:52:46,7.065,1,6,30,215.6,154.0,438.4,125.7,29.71,29.71,29.71,29.71,29.7,29.71,0,0,0,0,0,0,28.5,28.1,29.7,27.4,28.5,26.1,27,28,-42,-46,39,-44
2026-07-28T01:53:16,7.0733,1,6,30,199.9,155.2,438.4,125.9,29.73,29.71,29.71,29.71,29.72,29.71,0,0,0,0,0,0,,,,,,,,,,,,
2026-07-28T01:53:46,7.0816,1,6,30,210.1,154.0,438.4,125.8,29.71,29.72,29.71,29.7,29.71,29.7,0,0,0,0,0,0,27.6,28.1,26.2,26.5,26.9,28.3,33,-19,34,-24,-19,-3
2026-07-28T01:54:16,7.09,1,6,30,215.5,154.3,438.4,126.0,29.7,29.71,29.71,29.71,29.7,29.71,0,0,0,0,0,0,,,,,,,,,,,,
2026-07-28T01:54:46,7.0983,1,6,30,205.6,150.1,438.4,126.2,29.71,29.71,29.71,29.73,29.71,29.73,0,0,0,0,0,0,24.7,28.2,29.3,26.1,26.6,25.1,68,-83,12,31,-4,-69
2026-07-28T01:55:16,7.1067,1,6,30,215.7,153.7,438.4,126.2,29.71,29.71,29.71,29.69,29.71,29.73,0,0,0,0,0,0,,,,,,,,,,,,
2026-07-28T01:55:46,7.115,1,6,30,199.9,154.0,438.4,125.8,29.72,29.73,29.73,29.72,29.71,29.7,0,0,0,0,0,0,25.3,25.3,27.2,25.9,29.0,25.4,-99,55,28,71,-32,65
2026-07-28T01:56:17,7.1234,1,6,30,223.4,156.4,438.4,125.7,29.71,29.7,29.71,29.7,29.71,29.7,0,0,0,0,0,0,,,,,,,,,,,,
2026-07-28T01:56:47,7.1317,1,6,30,215.5,153.1,438.4,125.6,29.72,29.71,29.7,29.7,29.73,29.7,0,0,0,0,0,0,26.8,27.8,28.8,27.4,29.7,26.6,3,-28,-13,-5,-5,22
2026-07-28T01:57:17,7.14,1,6,30,203.5,153.0,438.4,125.9,29.7,29.7,29.71,29.71,29.71,29.7,0,0,0,0,0,0,,,,,,,,,,,,
2026-07-28T01:57:47,7.1484,1,6,30,215.5,152.8,438.4,126.2,29.71,29.7,29.7,29.7,29.7,29.7,0,0,0,0,0,0,25.9,26.6,27.1,29.7,26.7,28.5,-38,-24,15,45,2,-32
2026-07-28T01:58:17,7.1567,1,6,30,215.7,153.7,438.4,125.9,29.7,29.71,29.71,29.73,29.71,29.73,0,0,0,0,0,0,,,,,,,,,,,,
2026-07-28T01:58:47,7.1651,1,6,30,212.8,153.7,438.4,125.9,29.71,29.71,29.7,29.71,29.71,29.71,0,0,0,0,0,0,25.3,28.1,29.3,27.5,28.3,28.9,3,61,75,-31,-96,47
2026-07-28T01:59:17,7.1734,1,6,30,218.1,155.8,438.4,126.1,29.71,29.73,29.73,29.71,29.7,29.7,0,0,0,0,0,0,,,,,,,,,,,,
2026-07-28T01:59:47,7.1817,1,6,30,200.0,153.2,438.4,126.3,29.71,29.71,29.7,29.7,29.71,29.7,0,0,0,0,0,0,25.1,26.3,27.2,25.2,27.5,27.9,26,75,18,-62,70,-5
2026-07-28T02:00:17,7.1901,1,6,30,210.3,151.5,438.4,126.5,29.73,29.71,29.7,29.71,29.73,29.71,0,0,0,0,0,0,,,,,,,,,,,,
2026-07-28T02:00:47,7.1984,1,6,30,226.1,152.5,438.4,126.4,29.7,29.7,29.71,29.71,29.71,29.7,0,0,0,0,0,0,26.5,27.7,25.7,24.5,24.2,27.7,-17,4,-138,-29,-97,10
2026-07-28T02:01:17,7.2068,1,6,30,213.6,154.0,438.4,126.4,29.71,29.71,29.71,29.71,29.72,29.71,0,0,0,0,0,0,,,,,,,,,,,,
2026-07-28T02:01:47,7.2151,1,6,30,214.0,156.0,438.4,126.2,29.71,29.7,29.7,29.73,29.71,29.73,0,0,0,0,0,0,28.0,28.0,28.7,27.0,26.5,29.0,14,-4,43,-2,63,19
2026-07-28T02:02:17,7.2234,1,6,30,220.8,154.8,438.4,126.0,29.7,29.71,29.7,29.7,29.71,29.71,0,0,0,0,0,0,,,,,,,,,,,,
2026-07-28T02:02:47,7.2318,1,6,30,202.3,153.1,438.4,125.9,29.73,29.73,29.73,29.71,29.7,29.7,0,0,0,0,0,0,26.5,28.2,26.3,26.7,23.8,30.5,-1,-40,-49,0,6,24
2026-07-28T02:03:17,7.2401,1,6,30,217.7,155.9,438.4,125.6,29.71,29.71,29.71,29.7,29.71,29.7,0,0,0,0,0,0,,,,,,,,,,,,
2026-07-28T02:03:47,7.2485,1,6,30,199.9,155.8,438.4,125.6,29.74,29.72,29.7,29.71,29.74,29.71,0,0,0,0,0,0,28.1,29.4,27.2,27.9,29.5,28.1,60,-17,12,13,71,-67
2026-07-28T02:04:17,7.2568,1,6,30,208.1,156.6,438.4,125.6,29.7,29.71,29.71,29.71,29.7,29.71,0,0,0,0,0,0,,,,,,,,,,,,
2026-07-28T02:04:47,7.2652,1,6,30,218.1,155.7,438.4,125.9,29.7,29.7,29.71,29.72,29.71,29.71,0,0,0,0,0,0,27.9,26.3,26.3,30.1,26.7,28.0,-14,23,8,44,-10,-22
2026-07-28T02:05:17,7.2735,1,6,30,200.4,155.5,438.4,125.9,29.71,29.71,29.69,29.72,29.71,29.73,0,0,0,0,0,0,,,,,,,,,,,,
2026-07-28T02:05:47,7.2818,1,6,30,212.8,153.3,438.4,126.1,29.71,29.71,29.71,29.7,29.71,29.7,0,0,0,0,0,0,28.3,29.5,26.5,26.3,28.5,28.5,-129,-12,94,53,-107,56
2026-07-28T02:06:17,7.2902,1,6,30,215.6,154.2,438.4,126.0,29.71,29.73,29.73,29.7,29.71,29.71,0,0,0,0,0,0,,,,,,,,,,,,
2026-07-28T02:06:47,7.2985,1,6,30,199.8,153.7,438.4,126.1,29.71,29.71,29.7,29.69,29.7,29.71,0,0,0,0,0,0,27.2,28.1,29.7,25.3,24.8,30.0,37,21,22,-39,-41,-57
2026-07-28T02:07:17,7.3069,1,6,30,218.2,154.9,438.4,126.2,29.73,29.69,29.7,29.71,29.73,29.71,0,0,0,0,0,0,,,,,,,,,,,,
2026-07-28T02:07:47,7.3152,1,6,30,201.7,154.2,438.4,126.6,29.7,29.7,29.71,29.71,29.68,29.71,0,0,0,0,0,0,26.1,29.5,26.2,26.9,28.8,26.0,18,38,-1,0,87,-39
2026-07-28T02:08:17,7.3235,1,6,30,210.2,151.2,438.4,126.7,29.71,29.71,29.71,29.72,29.7,29.71,0,0,0,0,0,0,,,,,,,,,,,,
2026-07-28T02:08:47,7.3319,1,6,30,215.6,151.8,438.4,126.7,29.7,29.71,29.71,29.73,29.7,29.73,0,0,0,0,0,0,24.7,27.5,28.6,25.4,26.5,29.2,6,-4,-12,-119,-82,88
2026-07-28T02:09:17,7.3402,1,6,30,220.8,152.7,438.4,126.4,29.71,29.71,29.7,29.71,29.71,29.7,0,0,0,0,0,0,,,,,,,,,,,,
2026-07-28T02:09:47,7.3486,1,6,30,212.1,150.5,438.4,127.0,29.7,29.72,29.73,29.71,29.71,29.7,0,0,0,0,0,0,28.7,25.2,25.7,29.7,28.3,24.9,45,15,-43,-21,96,-103
2026-07-28T02:10:17,7.3569,1,6,30,205.2,141.7,438.4,127.3,29.7,29.71,29.71,29.72,29.7,29.71,0,0,0,0,0,0,,,,,,,,,,,,
2026-07-28T02:10:47,7.3652,1,6,30,199.8,137.9,438.4,127.6,29.73,29.73,29.71,29.71,29.73,29.69,0,0,0,0,0,0,27.5,26.3,23.7,26.8,25.4,23.1,112,-425,-307,80,113,-234
2026-07-28T02:11:17,7.3736,1,6,30,210.3,146.9,438.4,126.9,29.71,29.71,29.71,29.71,29.73,29.7,0,0,0,0,0,0,,,,,,,,,,,,
2026-07-28T02:11:47,7.3819,1,6,30,218.3,154.5,438.4,126.6,29.7,29.7,29.7,29.71,29.7,29.7,0,0,0,0,0,0,28.2,27.5,25.8,25.2,29.7,26.3,-51,152,99,-5,-78,245
2026-07-28T02:12:17,7.3903,1,6,30,199.8,154.0,438.4,126.0,29.71,29.71,29.7,29.73,29.71,29.72,0,0,0,0,0,0,,,,,,,,,,,,
2026-07-28T02:12:47,7.3986,1,6,30,223.4,156.0,438.4,125.9,29.71,29.73,29.71,29.7,29.72,29.71,0,0,0,0,0,0,29.0,25.2,25.0,28.5,29.0,28.4,14,177,147,-35,81,104
2026-07-28T02:13:17,7.407,1,6,30,208.4,153.9,438.4,125.8,29.7,29.74,29.73,29.71,29.7,29.71,0,0,0,0,0,0,,,,,,,,,,,,
2026-07-28T02:13:47,7.4153,1,6,30,204.5,154.4,438.4,125.9,29.71,29.73,29.71,29.7,29.7,29.7,0,0,0,0,0,0,28.9,28.2,29.9,27.4,28.8,28.2,-16,-6,31,116,-72,-8
2026-07-28T02:14:18,7.4236,1,6,30,215.6,154.1,438.4,125.9,29.71,29.71,29.7,29.7,29.73,29.71,0,0,0,0,0,0,,,,,,,,,,,,
2026-07-28T02:14:48,7.432,1,6,30,202.1,153.8,438.4,126.4,29.74,29.7,29.71,29.7,29.73,29.7,0,0,0,0,0,0,29.2,26.1,26.4,27.8,28.5,29.2,-20,-16,-11,-1,-12,-80
2026-07-28T02:15:18,7.4403,1,6,30,215.4,155.1,438.4,126.3,29.71,29.71,29.71,29.71,29.71,29.71,0,0,0,0,0,0,,,,,,,,,,,,
2026-07-28T02:15:48,7.4487,1,6,30,218.2,153.9,438.4,126.4,29.7,29.7,29.71,29.72,29.7,29.71,0,0,0,0,0,0,28.7,27.9,26.8,28.0,28.4,25.8,40,36,51,37,25,54
2026-07-28T02:16:18,7.457,1,6,30,220.8,155.8,438.4,126.2,29.69,29.72,29.7,29.71,29.71,29.73,0,0,0,0,0,0,,,,,,,,,,,,
2026-07-28T02:16:48,7.4653,1,6,30,215.7,155.7,438.4,126.1,29.69,29.71,29.73,29.71,29.7,29.72,0,0,0,0,0,0,29.3,29.6,25.8,27.7,29.1,28.1,-46,65,-1,-37,-76,26
2026-07-28T02:17:18,7.4737,1,6,30,210.9,155.3,438.4,126.5,29.71,29.73,29.71,29.7,29.71,29.71,0,0,0,0,0,0,,,,,,,,,,,,
2026-07-28T02:17:48,7.482,1,6,30,204.7,151.4,438.4,126.8,29.71,29.7,29.7,29.7,29.7,29.7,0,0,0,0,0,0,29.5,26.3,26.7,26.5,24.2,29.8,-54,-47,53,-19,25,-10
2026-07-28T02:18:18,7.4904,1,6,30,218.3,153.5,438.4,127.1,29.73,29.71,29.71,29.69,29.73,29.7,0,0,0,0,0,0,,,,,,,,,,,,
2026-07-28T02:18:48,7.4987,1,6,30,220.8,154.0,438.4,127.0,29.71,29.7,29.72,29.71,29.71,29.71,0,0,0,0,0,0,29.0,29.6,29.7,26.6,30.2,26.6,-17,-28,-20,-30,-81,12
2026-07-28T02:19:18,7.507,1,6,30,215.7,153.2,438.4,126.8,29.71,29.71,29.71,29.73,29.7,29.71,0,0,0,0,0,0,,,,,,,,,,,,
2026-07-28T02:19:48,7.5154,1,6,30,215.5,155.6,438.4,126.8,29.71,29.7,29.7,29.71,29.7,29.73,0,0,0,0,0,0,27.3,23.5,25.9,28.6,25.0,30.3,58,-85,-45,-30,62,51
2026-07-28T02:20:18,7.5237,1,6,30,199.9,157.2,438.4,126.4,29.71,29.73,29.73,29.71,29.71,29.73,0,0,0,0,0,0,,,,,,,,,,,,
2026-07-28T02:20:48,7.5321,1,6,30,232.6,157.4,438.4,125.9,29.71,29.73,29.73,29.7,29.7,29.7,0,0,0,0,0,0,25.5,28.1,27.4,27.9,28.6,25.9,-9,67,62,11,47,-15
2026-07-28T02:21:18,7.5404,1,6,30,232.6,129.8,438.4,125.4,29.71,29.71,29.71,29.71,29.71,29.7,0,0,0,0,0,0,,,,,,,,,,,,
2026-07-28T02:21:48,7.5488,1,6,30,232.6,130.2,438.4,125.2,29.73,29.71,29.71,29.71,29.7,29.71,0,0,0,0,0,0,28.2,27.3,27.9,28.0,28.0,29.8,15,45,-21,48,39,-55
2026-07-28T02:22:18,7.5571,1,6,30,232.6,132.4,438.4,125.2,29.7,29.71,29.7,29.71,29.71,29.7,0,0,0,0,0,0,,,,,,,,,,,,
2026-07-28T02:22:48,7.5654,1,6,30,232.8,130.1,438.4,125.4,29.71,29.67,29.71,29.73,29.71,29.7,0,0,0,0,0,0,27.4,28.1,28.6,28.7,28.9,26.8,39,-1,42,72,-73,33
2026-07-28T02:23:18,7.5738,1,6,30,232.8,129.5,438.4,125.4,29.71,29.69,29.71,29.71,29.71,29.73,0,0,0,0,0,0,,,,,,,,,,,,
2026-07-28T02:23:48,7.5821,1,6,30,232.8,131.0,438.4,125.3,29.71,29.74,29.73,29.7,29.71,29.72,0,0,0,0,0,0,26.8,30.2,26.1,28.6,28.3,29.5,-7,65,-10,-17,7,-77
2026-07-28T02:24:18,7.5905,1,6,30,235.4,132.7,438.4,125.6,29.71,29.73,29.73,29.71,29.7,29.71,0,0,0,0,0,0,,,,,,,,,,,,
2026-07-28T02:24:48,7.5988,1,6,30,235.4,133.3,438.4,125.6,29.73,29.71,29.71,29.72,29.72,29.7,0,0,0,0,0,0,29.4,29.1,28.7,28.1,28.9,26.6,25,0,22,17,18,82
2026-07-28T02:25:18,7.6071,1,6,30,235.4,130.1,438.4,125.6,29.73,29.71,29.7,29.71,29.71,29.7,0,0,0,0,0,0,,,,,,,,,,,,
2026-07-28T02:25:48,7.6155,1,6,30,235.4,130.3,438.4,126.0,29.71,29.7,29.7,29.71,29.73,29.71,0,0,0,0,0,0,26.8,29.2,28.9,26.4,26.2,30.0,-64,-27,-4,-25,2,-68
2026-07-28T02:26:18,7.6238,1,6,30,235.4,130.0,438.4,126.2,29.71,29.71,29.7,29.73,29.73,29.7,0,0,0,0,0,0,,,,,,,,,,,,
2026-07-28T02:26:48,7.6322,1,6,30,235.4,131.4,438.4,126.0,29.7,29.71,29.71,29.71,29.71,29.73,0,0,0,0,0,0,27.0,28.6,26.9,29.4,29.6,27.8,69,16,10,-44,-2,9
2026-07-28T02:27:18,7.6405,1,6,30,235.4,130.5,438.4,125.9,29.71,29.73,29.7,29.71,29.72,29.73,0,0,0,0,0,0,,,,,,,,,,,,
2026-07-28T02:27:48,7.6488,1,6,30,235.4,131.6,438.4,125.8,29.71,29.73,29.7,29.71,29.7,29.71,0,0,0,0,0,0,29.0,29.5,29.9,25.0,25.8,29.4,-26,-36,-16,-8,41,5
2026-07-28T02:28:18,7.6572,1,6,30,227.1,129.0,438.4,125.8,29.72,29.71,29.74,29.74,29.7,29.71,0,0,0,0,0,0,,,,,,,,,,,,
2026-07-28T02:28:48,7.6655,1,6,30,232.6,131.2,438.4,125.7,29.74,29.71,29.69,29.7,29.7,29.7,0,0,0,0,0,0,29.1,25.7,28.3,28.9,29.2,26.2,36,-50,-2,1,-7,13
2026-07-28T02:29:18,7.6739,1,6,30,232.6,130.1,438.4,125.6,29.71,29.71,29.7,29.7,29.73,29.71,0,0,0,0,0,0,,,,,,,,,,,,
2026-07-28T02:29:48,7.6822,1,6,30,232.6,129.4,438.4,125.5,29.7,29.71,29.71,29.71,29.7,29.71,0,0,0,0,0,0,28.9,28.5,29.4,26.5,27.7,28.9,-4,1,-38,10,-3,28
2026-07-28T02:30:18,7.6905,1,6,30,232.6,131.1,438.4,125.1,29.71,29.69,29.7,29.73,29.72,29.72,0,0,0,0,0,0,,,,,,,,,,,,
2026-07-28T02:30:48,7.6989,1,6,30,232.6,130.1,438.4,125.0,29.7,29.74,29.71,29.71,29.7,29.73,0,0,0,0,0,0,26.9,29.2,27.5,25.6,29.1,28.6,-3,-9,-15,-35,51,-18
2026-07-28T02:31:18,7.7072,1,6,30,227.3,130.2,438.4,125.1,29.71,29.73,29.7,29.71,29.71,29.7,0,0,0,0,0,0,,,,,,,,,,,,
2026-07-28T02:31:48,7.7156,1,6,30,227.3,129.6,438.4,125.0,29.74,29.7,29.73,29.71,29.71,29.71,0,0,0,0,0,0,28.8,27.5,28.7,26.8,25.5,27.8,0,46,-16,48,-71,16
2026-07-28T02:32:19,7.7239,1,6,30,227.3,130.2,438.4,125.1,29.7,29.71,29.71,29.71,29.7,29.71,0,0,0,0,0,0,,,,,,,,,,,,
2026-07-28T02:32:49,7.7323,1,6,30,229.9,130.0,438.4,125.2,29.7,29.7,29.7,29.71,29.73,29.7,0,0,0,0,0,0,28.5,29.6,26.1,28.6,26.4,26.4,1,-13,-19,36,37,-56
2026-07-28T02:33:19,7.7406,1,6,30,229.9,129.7,438.4,125.1,29.71,29.7,29.71,29.71,29.72,29.71,0,0,0,0,0,0,,,,,,,,,,,,
